JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2458948.27083,0.6,,,Vis.,MVH,,0.4,0.9,10star tutorial ,"""0.4 procyon, 0.9 aldebaran""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458948.2840,0.7,,,Vis.,DNO,,03,09,atlas,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458948.2864,0.649,0.016,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.85,Z,1.64,1.846,,ALF ORI,AAVSO,STD,,,,
2458948.287,0.6,,,Vis.,VOL,,04,09,10star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458948.2886,0.614,0.008,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,,1,1.88,Z,1.64,1.805,,ALF ORI,AAVSO,STD,,,,
2458948.290,0.8,,,Vis.,BNW,,NA,,NA,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458948.29167,0.75,,,Vis.,SYRA,U,87 Tau,10 CMi,vsp,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458948.3,0.72,,,Vis.,BDI,,04,08,1990,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458948.3,0.6,,,Vis.,SPAO,,04,09,2008,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458948.30556,0.67,,,Vis.,BCAD,B,0.37,0.87,"Procyon, Aldebaran",Moonlight. Procyon standing higher in the sky,,,Z,,,,ALF ORI,,STD,,,,
2458948.3063,0.45,,,Vis.,JDAA,B,0.18,2.64,SkyCharts (CdC),,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458948.32328,0.79,,,Vis.,PREB,,Aldebaran (0.90),Procyon (0.37),10star,"""AC with k=0.34 for Procyon, 0.25 for Betelgeuse and Aldebaran""",,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458948.3264,0.5,,,Vis.,RKE,K,04,09,GUIDE8,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458948.33,0.8,,,Vis.,KTZ,B,04,12,HIP,MOON,,,Z,,,,ALF ORI,,STD,,,,
2458948.33681,0.7,,,Vis.,REE,,0.4,1.2,10 star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458948.34028,0.64,,,Vis.,RJOC,K,Alp Tau,Alp CMi,skymap.org,Madrid (Spain),,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458948.354,0.8,,,Vis.,PYG,,BETAORI+3,,AAVSO 2008,,,,Z,,,,ALF ORI,BAA-VSS,STD,,,,
2458948.4,1.2,,,Vis.,SHS,B,16,11,10 star,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458948.4118,0.7,,,Vis.,AAX,K,04,09,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2458948.4251,0.5,,,Vis.,FERA,,0.1,2.1,10visual star,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458948.52708,0.9,,,Vis.,ONJ,,04,09,ten star tut (2020),differential extinction allowed for,,,Z,,,,ALF ORI,,STD,,,,
2458948.53125,0.65,,,Vis.,SSHA,B,04,09,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458948.55,0.6,,,Vis.,FRIB,B,04,09,X24962ADH,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458948.55556,0.7,,,Vis.,TJGA,,04,09,10-star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458948.56806,0.5,,,Vis.,MCOA,,04,09,10 Star Tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458948.62014,0.9,,,Vis.,MJHA,B,0.9,,Ten Star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458948.83333,0.67,,,Vis.,TICA,,030,085,chart not plotted ye,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458949.17036,1.788,0.002,,TB,OAAA,B,000-BBH-168,000-BBJ-700,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS.,0,,Z,2.175,1.943,,alf Ori,,STD,,,,
2458949.17036,0.505,0.001,,TG,OAAA,B,000-BBH-168,000-BBJ-700,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS.,0,,Z,1.039,1.601,,alf Ori,,STD,,,,
2458949.17036,-0.168,0.002,,TR,OAAA,B,000-BBH-168,000-BBJ-700,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS.,0,,Z,0.478,1.663,,alf Ori,,STD,,,,
2458949.250,0.6,,,Vis.,MQA,U,0.9,,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458949.2792,2.57,0.08,,B,CTIA,,000-BBJ-738,000-BBK-574,X25071BPL,Mag = average of 3 images      Mag Error = std error of the mean,1,1.6,Z,-14.56,-15.07,,ALF ORI,AAVSO,STD,,,,
2458949.2792,0.34,0.05,,V,CTIA,,000-BBJ-738,000-BBK-574,X25071BPL,Mag = average of 3 images      Mag Error = std error of the mean,1,1.6,Z,-14.33,-14.47,,ALF ORI,AAVSO,STD,,,,
2458949.2792,-0.62,0.03,,R,CTIA,,000-BBJ-738,000-BBK-574,X25071BPL,Mag = average of 3 images      Mag Error = std error of the mean,1,1.6,Z,-14.37,-14.26,,ALF ORI,AAVSO,STD,,,,
2458949.28125,0.6,,,Vis.,MPIB,B,0.9,0.4,Stellarium 0.12.4,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458949.2958,0.7,,,Vis.,HGUA,,"""04,09""",,10STARTUTORIAL,,,,Z,,,,ALF ORI,SAAF,STD,,,,
2458949.3,0.8,,,Vis.,JTP,,NA,,NA,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2458949.3,0.68,,,Vis.,BDI,,04,08,1990,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458949.3,0.5,,,Vis.,SPAO,,04,09,2008,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458949.3,0.7,,,Vis.,SYU,,04,09,MENTORCHART,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458949.30208,0.35,,,Vis.,MVO,,04,12,080101,,,,Z,,,,ALF ORI,URSA,STD,,,,
2458949.31597,0.53,,,Vis.,AJAC,,0.4 (Alpha CMi),0.9 (Alpha Tau),Star Chart for alpha,Argelander Method,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458949.31806,0.55,0.05,,TG,KMWA,,Aldebaran,Ain,Cartes du Ciel,,1,2.025,Z,0.86,3.53,,BETELGEUSE,BAV,STD,,,,
2458949.31806,2.29,0.15,,TB,KMWA,K,Aldebaran,Ain,Cartes du Ciel,,1,,Z,2.41,4.54,,BETELGEUSE,BAV,STD,,,,
2458949.3181,-0.53,0.3,,TR,KMWA,,Aldebaran,Bellatrix,Cartes du Ciel,,0,,Z,-0.37,1.50,,BETELGEUSE,BAV,STD,,,,
2458949.31951,0.75,,,Vis.,PREB,,Aldebaran (0.90),Procyon (0.37),10star,AC,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458949.3208,0.5,,,Vis.,RKE,K,04,09,GUIDE8,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458949.32361,0.54,,,Vis.,SGQ,,Alf CMi mv=0.37,alf Tau mv=0.86,Tirion2000.0/simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458949.3542,0.6,,,Vis.,SRAB,,04,09,X15347MK,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458949.53125,0.2,,,Vis.,GTIA,BW,09,03,10 star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458949.53194,0.65,,,Vis.,SSHA,B,04,09,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458949.53819,0.6,,,Vis.,TJGA,,04,09,10-star tutorial,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458949.59792,0.6,,,Vis.,BBA,U,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458949.6050,-3.154,0.008,,J,PGD,,HR1790,,,,1,,Z,,,,ALF ORI,AAVSO,STD,1,,,
2458949.6050,-3.950,0.013,,H,PGD,,HR1790,,,,1,,Z,,,,ALF ORI,AAVSO,STD,1,,,
2458949.6207,0.637,0.046,,V,PTOB,,000-BBH-168,40 Ori,X25095YP,"""Average of 18 observations. 12.5-inch stopped down to 2 inches, and defocused. Hour angle = 2:18""",0,1.437,Z,-4.687,,,BETELGEUSE,AAVSO,STD,,,,
2458949.6508,-1.652,0.004,,I,CTOA,,SAO 112958,,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=VI|DELTA_EST=1.683|K_I_EST=0.12|TI_I=0.006|CREFMAG=3.068|PROG=TJC_PEP_6.7|COMMENT=NOCHECKSTAR|,1,1.66,Z,-4.715,0.0,,ALF ORI,AAVSO,STD,,,,
2458949.6751,2.542,0.003,,B,CTOA,,SAO 112958,,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.955|K_B=0.24|KK_BV=-0.051|TB_BV=0.064|CREFMAG=5.039|PROG=TJC_PEP_6.7|COMMENT=NOCHECKSTAR; POOR CONDITIONS; 16 BIT OVERFLOWS CORRECTED|,1,1.93,Z,-2.803,0.0,,ALF ORI,AAVSO,STD,,,,
2458949.6755,0.630,0.006,,V,CTOA,,SAO 112958,,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=BV|DELTA=0.955|K_V=0.16|TV_BV=-0.037|CREFMAG=4.082|PROG=TJC_PEP_6.7|COMMENT=NOCHECKSTAR; POOR CONDITIONS; 16 BIT OVERFLOWS CORRECTED|,1,1.94,Z,-3.731,0.0,,ALF ORI,AAVSO,STD,,,,
2458950.2834,0.607,0.005,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,VAR+COMP VERY LOW. HIGH DIFFERENTIAL EXTINCTION CORRECTION ? MAGNITUDE IS UNCERTAIN,1,1.88,Z,1.64,1.918,,ALF ORI,AAVSO,STD,,,,
2458950.2856,0.539,0.013,,V,VOL,,GAM ORI = HD35468,ZET ORI = HD37742,,VAR+COMP VERY LOW. HIGH DIFFERENTIAL EXTINCTION CORRECTION ? MAGNITUDE IS UNCERTAIN,1,1.91,Z,1.64,1.734,,ALF ORI,AAVSO,STD,,,,
2458950.29167,0.7,,,Vis.,SYRA,U,87 Tau,10 CMi,VSP,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458950.3,0.7,,,Vis.,SYU,,04,09,MENTORCHART,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458950.3021,0.6,,,Vis.,DNO,,03,09,atlas,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458950.31250,0.7,,,Vis.,ATOB,B,04,09,10-star,At end of nautical twilight.,,,Z,,,,ALF ORI,AS,STD,,,,
2458950.31250,0.65,,,Vis.,BCAD,B,0.37,0.87,"Procyon, Aldebaran",,,,Z,,,,ALF ORI,,STD,,,,
2458950.31875,0.60,,,Vis.,DMIB,K,0.36,0.87,Tycho2,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458950.32830,0.73,,,Vis.,PREB,,Aldebaran (0.90),Procyon (0.37),10star,AC,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458950.34375,0.7,,,Vis.,ATDA,,09,04,Alert 690 & 10-star ,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458950.3548,0.75,,,Vis.,MJZ,,0.36,1.14,X25041LX,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2458950.37083,0.56,,,Vis.,SGQ,,Alf CMi mv=0.37,alf Tau mv=0.86,Tirion2000.0/simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458950.3819,0.8,,,Vis.,PJOF,,4,9,10 Star +,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458950.4063,0.7,,,Vis.,AAX,K,04,09,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2458950.5,0.9,,,Vis.,MOW,,04,09,10-STAR TUTORIAL,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458950.521,0.5,,,Vis.,RMAF,,04,09,10-star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458950.54375,0.6,,,Vis.,MDP,,04,09,from article,,,,Z,,,,ALF ORI,RASC,STD,,,,
2458950.5451,0.7,,,Vis.,RRIA,,0.4,0.9,10 STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458950.57,0.55,,,Vis.,FRIB,,04,09,X24962ADH,Starting to have to take readings before the sky is fully dark.,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458950.6931,-0.464,0.009,,R,CTOA,,SAO 112958,,PEP,|SCOPE=9.25IN_SCT|SENSOR=SSP3|LOC=44.1N/121.3W|INDEX=VR|DELTA_EST=0.584|K_R_EST=0.14|TR_R=-0.1|CREFMAG=3.57|PROG=TJC_PEP_6.7|COMMENT=NOCHECKSTAR; 7.75IN APERTURE MASK; POOR CONDITIONS; 16 BIT OVERFLOWS CORRECTED|,1,2.27,Z,-3.814,0.0,,ALF ORI,AAVSO,STD,,,,
2458951.18624,1.700,0.002,,TB,OAAA,,000-BBH-168,000-BBJ-700,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS.,0,,Z,2.224,1.889,,BETELGEUSE,,STD,,,,
2458951.18624,0.372,0.001,,TG,OAAA,,000-BBH-168,000-BBJ-700,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS.,0,,Z,1.039,1.482,,BETELGEUSE,,STD,,,,
2458951.18624,-0.252,0.002,,TR,OAAA,,000-BBH-168,000-BBJ-700,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS.,0,,Z,0.465,1.563,,BETELGEUSE,,STD,,,,
2458951.256,0.5,,,Vis.,MQA,,0.9,,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458951.27431,0.7,,,Vis.,CSZ,,0.4,,Procyon,n.e,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458951.29167,0.7,,,Vis.,SYRA,,87 Tau,10 CMi,VSP,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458951.29722,0.52,,,Vis.,SIV,,0.85,,X24958AUE,,,,Z,,,,ALF ORI,,STD,,,,
2458951.3,0.64,,,Vis.,BDI,,04,08,1990,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458951.3,0.5,,,Vis.,SPAO,,04,09,2008,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458951.3,0.7,,,Vis.,SYU,,04,09,MENTORCHART,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458951.3063,0.8,,,Vis.,VFK,K,04,12,SELFM,LEIPZIG BL. AUGE,,,Z,,,,ALF ORI,BAV,STD,,,,
2458951.31250,0.7,,,Vis.,RRO,B,04,09,10-star training,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458951.31944,0.62,,,Vis.,BCAD,B,0.37,0.87,"Procyon, Aldebaran",,,,Z,,,,ALF ORI,,STD,,,,
2458951.32753,0.70,,,Vis.,PREB,,Aldebaran (0.90),Procyon (0.37),10star,AC; SQM=20.88; T=23°C,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458951.33264,0.6,,,Vis.,CQP,,09,,10Star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458951.3361,0.5,,,Vis.,RKE,K,04,09,GUIDE8,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458951.3438,0.7,,,Vis.,LCR,,04,"""09,12""",Tycho-2,,,,Z,,,,ALF ORI,AASABADELL,STD,,,,
2458951.35417,0.6,,,Vis.,REE,,0.4,1.2,10 star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458951.37500,0.45,,,Vis.,SGQ,U,Alf CMi mv=0.37,alf Tau mv=0.86,Tirion2000.0/simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458951.55278,0.8,,,Vis.,TJGA,,04,09,10-star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458951.56250,0.5,,,Vis.,PRUA,,0.9,0.4,10 Star Tutorial,Unaided Eye,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458951.56458,0.65,,,Vis.,SSHA,BU,04,09,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458951.65139,0.7,,,Vis.,HUZ,,04,09,10-star tutorial 202,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458951.6796,-3.095,0.007,,J,CTOA,,HR 1457,,UKIRT STD,|SCOPE=9.25IN_SCT|SENSOR=SSP4|LOC=44.1N/121.3W|INDEX=JH|DELTA=-0.035|K_J_EST=0.10|TJ_JH=0.001|CREFMAG=-1.86|PROG=TJC_PEP_6.7|COMMENT=NOCHECKSTAR; ERRATIC INTEGRATIONS REMOVED|,1,2.34,Z,-4.562,0.0,,ALF ORI,AAVSO,STD,,,,
2458951.6802,-3.839,0.005,,H,CTOA,,HR 1457,,UKIRT STD,|SCOPE=9.25IN_SCT|SENSOR=SSP4|LOC=44.1N/121.3W|INDEX=JH|DELTA=-0.035|K_H_EST=0.06|TH_JH=-0.149|CREFMAG=-2.64|PROG=TJC_PEP_6.7|COMMENT=NOCHECKSTAR; ERRATIC INTEGRATIONS REMOVED|,1,2.36,Z,-5.134,0.0,,ALF ORI,AAVSO,STD,,,,
2458951.97222,0.85,,,Vis.,TYGA,,0.15,1.6,THE SKY6.0,NAKED EYES,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458952.256,0.5,,,Vis.,MQA,,0.9,,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458952.27083,0.6,,,Vis.,MPIB,U,0.9,0.4,Stellarium 0.12.4,Some Cirrus clouds in the sky.,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458952.27083,0.5,,,Vis.,MVH,,0.4,0.9,10star tutorial ,"""0.4 procyon, 0.9 aldebaran""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458952.28125,0.7,,,Vis.,AJV,,04,09,standard,,,,Z,,,,ALF ORI,AASABADELL,STD,,,,
2458952.2854,0.7,,,Vis.,CSM,,000,,99999,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458952.29,0.7,,,Vis.,JLZ,K,09,04,10STAR,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2458952.3,0.64,,,Vis.,BDI,,04,08,1990,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458952.3,0.7,,,Vis.,SYU,,04,09,MENTORCHART,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458952.3208,0.6,,,Vis.,SRAB,,04,09,X15347MK,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458952.32639,0.58,,,Vis.,RJOC,K,Alp Tau,Alp CMi,skymap.org,Madrid (Spain),,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458952.33,0.7,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458952.33333,0.45,,,Vis.,SGQ,U,Alf CMi mv=0.37,alf Tau mv=0.86,Tirion2000.0/simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458952.3458,0.69,,,Vis.,MJZ,,0.36,1.14,X25041LX,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2458952.35,0.8,,,Vis.,KTZ,,04,12,HIP,,,,Z,,,,ALF ORI,,STD,,,,
2458952.4,0.6,,,Vis.,GZN,,04,11,10STAR TUTORIAL 2020,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458952.4104,0.7,,,Vis.,AAX,K,04,09,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2458952.5,1.1,,,Vis.,SHS,,16,11,10 star,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458952.53422,0.534,0.092,,V,LDJ,,ENSEMBLE,,ALERT NOTICE 690,TEL=ARO C14 OUT OF FOCUS|COMPS=BELLATRIX 1.64 ALNITAK 1.79 HR1907 4.09 HR1963 4.90,0,2.32,Z,,,,BETELGEUSE,RASC,STD,,,,
2458952.57639,0.7,,,Vis.,CKB,,02,09,AAN690,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458953.25000,0.7,,,Vis.,SYRA,U,87 Tau,10 CMi,VSP,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458953.256,0.4,,,Vis.,MQA,U,0.9,,AAVSO,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458953.29167,0.5,,,Vis.,MPIB,,0.4,0.9,Stellarium 0.12.4,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458953.3,0.64,,,Vis.,BDI,,04,08,1990,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458953.3,0.6,,,Vis.,NDQ,,NA,,NA,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2458953.3097,0.97,,,Vis.,DXAA,,9,17,ALDEBARAN/BET TAU,UNAIDED EYE/CLEAR,,,Z,,,,ALF ORI,AASABADELL,STD,,,,
2458953.31944,0.62,,,Vis.,BCAD,B,0.37,0.87,"Procyon, Aldebaran",,,,Z,,,,ALF ORI,,STD,,,,
2458953.3243,0.5,,,Vis.,RKE,K,04,09,GUIDE8,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458953.33,0.7,,,Vis.,SBEA,,01,11,10STAR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458953.35417,0.6,,,Vis.,ATOB,,04,09,10-star,,,,Z,,,,ALF ORI,AS,STD,,,,
2458953.37500,0.7,,,Vis.,ATDA,,09,04,Alert 690 & 10-star ,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458953.4181,0.7,,,Vis.,AAX,K,04,09,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2458953.55069,0.5,,,Vis.,TJGA,,04,09,10-star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458953.55625,0.65,,,Vis.,SSHA,B,04,09,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458953.57257,0.4,,,Vis.,KSLA,B,0.4,0.1,X25092BJC,reference stars: Procyon (0.4) and Rigel (0.1),,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458953.58,0.55,,,Vis.,FRIB,,04,09,X24962ADH,Brightening slowing?,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458953.65278,0.8,,,Vis.,KCY,V,alf cmi,alf tau,wiki for magnitudes,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458954.16918,1.755,0.001,,TB,OAAA,,000-BBH-168,000-BBJ-700,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS.,0,,Z,2.198,1.905,,BETELGEUSE,,STD,,,,
2458954.16918,0.453,0.001,,TG,OAAA,,000-BBH-168,000-BBJ-700,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS.,0,,Z,1.051,1.562,,BETELGEUSE,,STD,,,,
2458954.16918,-0.239,0.002,,TR,OAAA,,000-BBH-168,000-BBJ-700,10 STAR TUTORIAL,OBSERVED AND MEASURED BY ALDRIN B. GABUYA. CANON EOS 1D MARK IV DSLR AND TAMRON 24MM LENS.,0,,Z,0.51,1.653,,BETELGEUSE,,STD,,,,
2458954.29583,0.45,,,Vis.,SGQ,,Alf CMi mv=0.37,alf Tau mv=0.9,Tirion2000.0/simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458954.29618,0.54,,,Vis.,SGQ,,Alf CMi mv=0.37,Bet Gem mv=1.16,Tirion2000.0/simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458954.3,0.7,,,Vis.,JTP,,NA,,NA,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2458954.3,0.6,,,Vis.,BDI,,04,08,1990,,,,Z,,,,ALF ORI,BAV,STD,,,,
2458954.3,0.5,,,Vis.,SPAO,,04,09,2008,,,,Z,,,,ALF ORI,UAI,STD,,,,
2458954.31250,0.46,,,Vis.,SGQ,,Alf CMi mv=0.37,alf Tau mv=0.9,Tirion2000.0/simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458954.31250,0.5,,,Vis.,MPIB,,0.4,0.9,Stellarium 0.12.4,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458954.31296,0.49,,,Vis.,SGQ,,Alf CMi mv=0.37,Bet Gem mv=1.16,Tirion2000.0/simbad,"""Roma, via della Giuliana. Naked eye with airmass correction.""",,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458954.32907,0.62,,,Vis.,PREB,,Procyon (0.37),Aldebaran (0.90),10star,AC,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458954.382,0.5,,,Vis.,ATE,,Procion 04,Aldebaran 0.9,20200220,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458954.39583,0.6,,,Vis.,ATDA,,09,04,Alert 690 & 10-star ,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458954.4083,0.7,,,Vis.,AAX,K,04,09,ATLAS,BSC,,,Z,,,,ALF ORI,NEOA-JBS,STD,,,,
2458954.5,1.1,,,Vis.,SHS,U,16,11,10 star,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2458954.52083,0.5,,,Vis.,RRIA,,0.4,,10 star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458954.537,0.6,,,Vis.,SEDB,,0.4,0.9,10 star tutorial,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458954.54722,0.6,,,Vis.,SSHA,BU,04,09,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458954.5625,0.7,,,Vis.,CKB,,02,09,AAN690,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458954.58,0.5,,,Vis.,FRIB,,4,9,X24962ADH,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2458954.58542,0.6,,,Vis.,BBA,,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2458954.6223,0.504,0.039,,V,PTOB,,000-BBH-168,40 Ori,X25095YP,"""Average of 18 observations. 12.5-inch stopped down to 2 inches, and defocused. Hour angle = 3:07""",0,1.559,Z,-5.584,-1.508,,BETELGEUSE,AAVSO,STD,,,,
